8004142|M�nchen-Berg am Laim|29
8004143|M�nchen-Daglfing|29
8004144|M�nchen-Englschalking|29
8004145|M�nchen-Fasanerie|29
8004146|M�nchen-Fasangarten|29
8004147|M�nchen-Feldmoching|29
8004148|M�nchen-Giesing|29
8004149|M�nchen-Johanneskirchen|29
8004150|M�nchen-Karlsfeld|29
8004151|M�nchen-Laim|29
8004152|M�nchen-Langwied|29
8004153|M�nchen-Lochhausen|29
8004154|M�nchen-Mittersendling|29
8004155|M�nchen-Moosach|29
8004156|M�nchen-Neuaubing|29
8004157|M�nchen-Obermenzing|29
8004158|M�nchen-Pasing|29
8004159|M�nchen-Perlach|29
8004160|M�nchen-Riem|29
8004161|M�nchen-Solln|29
8004162|M�nchen-Trudering|29
8004163|M�nchen-Westkreuz|29
8004164|M�nchhausen|29
8004165|M�nchsm�nster|29
8004166|M�nchweiler(Rodalb)|29
8004167|M�nchen Flughafen Besucherpark|29
8004168|M�nchen Flughafen Terminal|29
8004169|M�nnerstadt|29
8004171|M�nster(b Dieburg)|29
8004172|M�nster-Sarmsheim|29
8004173|M�nster(W)Zentrum Nord|29
8004174|M�rlenbach|29
8004177|M�ssen|29
8004178|Muggensturm|29
8004179|M�nchen Hirschgarten|29
8004181|M�nchen-Freiham|29
8004182|Munderkingen|29
8004183|Munster(�rtze)|29
8004184|Murg(Baden)|29
8004185|Murnau Bahnhof|29
8004186|Murnau Ort|29
8004188|Murrhardt|29
8004189|Mu�bach|29
8004190|M�nster-Roxel|29
8004191|Nabburg|29
8004192|Muggensturm Badesee|29
8004193|Nackenheim|29
8004195|Nagold-Steinberg|29
8004196|Nagold|29
8004198|Naila|29
8004199|Namborn|29
8004200|Namedy|29
8004201|Nagold Stadtmitte|29
8004202|Nagold-Iselshausen|29
8004204|Mammendorf|29
8004206|Nassau(Lahn)|29
8004207|Nassenbeuren|29
8004208|Natrup-Hagen|29
8004210|Nauheim(b Gr.Gerau)|29
8004213|Neanderthal|29
8004215|Neckarburken|29
8004216|Neckargerach|29
8004217|Neckargem�nd Altstadt|29
8004218|Neckarhausen bei Neckarsteinach|29
8004219|Neckarsteinach|29
8004220|Neckarsulm|29
8004222|Neckarzimmern|29
8004223|Neef|29
8004226|Neckarsulm S�d|29
8004227|Neetzendorf|29
8004228|Neheim-H�sten|29
8004229|Nehren|29
8004230|Dortmund-Dorstfeld S�d|29
8004232|Neckarsulm Mitte|29
8004233|Nellmersbach|29
8004234|Nemmenich|29
8004235|Nendingen(b Tuttlingen)|29
8004236|Nennig|29
8004238|Neckarsulm Nord|29
8004239|Nersingen|29
8004240|Nesselwang|29
8004241|Hamburg-Nettelnburg|29
8004242|Nettersheim|29
8004246|Neu Isenburg|29
8004247|Neu Wulmstorf|29
8004249|Neugilching|29
8004250|Neub�u|29
8004251|Neubeckum|29
8004252|Neubiberg|29
8004253|Neubr�cke(Nahe)|29
8004254|Neuburg(Donau)|29
8004256|Neuburg(Kammel)|29
8004257|Neuburg(Rhein)|29
8004258|Neudenau|29
8004260|Neudorf-Platendorf|29
8004264|Neuenb�rg(Enz) S�d|29
8004265|Neuenb�rg(Enz)|29
8004266|Hamburg-Hammerbrook|29
8004267|Hamburg-Harburg Rathaus|29
8004268|Neuendettelsau|29
8004269|Dortmund-Kley|29
8004271|Neuenkirchen(Oldb)|29
8004273|Neuenrade|29
8004276|Neuenstein|29
8004279|Neufahrn(b Freising)|29
8004280|Rottweil Neufra|29
8004284|Neuhaus(Pegnitz)|29
8004288|Dortmund-Oespel|29
8004289|Neuhausen Bad Bf|29
8004295|Neuhof(Kr Fulda)|29
8004297|Haunetal-Neukirchen|29
8004298|Neukirchen(Inn)|29
8004302|Neukloster(Kr Stade)|29
8004304|Neulu�heim|29
8004305|Neumarkt(Oberpf)|29
8004306|Neustadt(Weinstr) S�d|29
8004308|Neunkirch|29
8004310|Neunkirchen a Sand|29
8004312|Neunkirchen(Saar)-Wellesweiler|29
8004313|Neunkirchen(Kr Siegen)|29
8004315|Neu�tting|29
8004316|Neuss Rheinparkcenter|29
8004317|Neuss S�d|29
8004318|Neus��|29
8004319|Neuses(b Kronach)|29
8004320|Neuss Am Kaiser|29
8004321|Neusorg|29
8004322|Neustadt am R�benberge|29
8004323|Neustadt(Aisch)Bahnhof|29
8004325|Neustadt(b Coburg)|29
8004326|Neustadt(Donau)|29
8004327|Neustadt(Holst)|29
8004328|Neustadt(Kr Marburg)|29
8004331|Neustadt(Schwarzw)|29
8004332|Neustadt(Waldnaab)|29
8004333|Neustadt-Hohenacker|29
8004335|Neuss Allerheiligen|29
8004336|Neustadt(Aisch)Mitte|29
8004338|Neuwirtshaus(Porscheplatz)|29
8004340|Velbert-Neviges|29
8004343|Nieb�ll|29
8004344|Niedaltdorf|29
8004345|Nieder Fl�rsheim-Dalsheim|29
8004348|Nieder Ohmen|29
8004349|Nieder Olm|29
8004350|M�hltal|29
8004351|Rodgau-Nieder Roden|29
8004352|Saulheim|29
8004353|Nieder W�llstadt|29
8004357|Stuttgart N�rnberger Str.|29
8004363|Niederbiegen|29
8004364|Niederbrechen|29
8004366|Niederdollendorf|29
8004367|Niederdorfelden|29
8004369|Niederdresselndorf|29
8004373|Niedererbach|29
8004376|Niederhadamar|29
8004379|Niederheimbach|29
8004380|Niederh�chstadt|29
8004381|Niederh�vels|29
8004382|Niederjosbach|29
8004391|Niederlindhart|29
8004392|Niederlinxweiler|29
8004393|Mendig|29
8004395|Niedermittlau|29
8004396|Niedermohr|29
8004400|Niedernhausen(Taunus)|29
8004401|Niederraunau|29
8004402|Rodenbach(b Hanau)|29
8004404|Niederroth|29
8004405|Niederscheld(Dillkr)S�d|29
8004406|Niederschelden|29
8004407|Niederschelden Nord|29
8004409|Niederselters|29
8004412|Niederstetten|29
8004413|Niederstotzingen|29
8004415|Vellmar-Niedervellmar|29
8004417|Niederwalgern|29
8004418|Niederwalluf|29
8004419|Dortmund Universit�t|29
8004420|Niederweimar|29
8004423|Niederwinden|29
8004424|Niederzeuzheim|29
8004425|Niefern|29
8004426|M�nster-H�ger|29
8004429|Frankfurt(M)Konstablerwache|29
8004430|Velbert-Nierenhof|29
8004432|Nierstein|29
8004433|Nieukerk|29
8004434|Nievenheim|29
8004435|Nievern|29
8004437|Niklashausen|29
8004438|Nittel|29
8004440|Hagen-Westerbauer|29
8004441|N�rten-Hardenberg|29
8004442|N�rnberg-D�rrenhof|29
8004444|Nohen|29
8004446|Nonnenhorn|29
8004448|Nordb�gge|29
8004449|Norddeich|29
8004451|Nordendorf|29
8004452|Nordenham|29
8004453|Oberwerrn|29
8004456|Nordhastedt|29
8004458|Nordheim(W�rtt)|29
8004460|Nordholz|29
8004461|Nordwalde|29
8004462|Norf|29
8004463|Norheim|29
8004464|Norsingen|29
8004466|Nortorf|29
8004469|N�rnberg Nordost|29
8004470|N�rnberg Ostring|29
8004471|N�rnberg Ost|29
8004473|N�rnberg Rothenburger Str.|29
8004474|Bochum-Langendreer West|29
8004476|N�rnberg-Dutzendteich|29
8004477|N�rnberg-Eibach|29
8004478|N�rnberg-Erlenstegen|29
8004480|N�rnberg-Laufamholz|29
8004481|N�rnberg-M�geldorf|29
8004483|N�rnberg-Reichelsdorf|29
8004484|N�rnberg-Sandreuth|29
8004485|N�rnberg-Schweinau|29
8004486|N�rnberg-Stein|29
8004487|N�rnberg-Steinb�hl|29
8004488|N�rtingen|29
8004489|Neustadt-B�big|29
8004490|Nufringen|29
8004491|N�rnberg-Rehhof|29
8004493|N�rnberg Frankenstadion|29
8004496|Oberaichen|29
8004497|Ober Ramstadt|29
8004499|Ober Widdersheim|29
8004503|Oberammergau|29
8004504|Oberasbach|29
8004506|Oberau b.Garmisch Partenkirchen Bahnhof|29
8004507|Oberaudorf|29
8004513|Oberbettingen-Hillesheim|29
8004514|Oberbillig|29
8004515|Oberbimbach|29
8004517|Oberboihingen|29
8004518|Oberbrechen|29
8004519|Heinsberg-Oberbruch|29
8004521|Oberdachstetten|29
8004523|Sch�neck-Oberdorfelden|29
8004525|Oberelchingen|29
8004526|Oberelsungen|29
8004527|Obererbach|29
8004528|Oberesslingen|29
8004529|Oberferrieden|29
8004531|Obergries|29
8004532|Obergriesbach|29
8004533|Oberhaid b.Bamberg (Namensersatz Deutschland)|29
8004538|Dreikirchen|29
8004540|Oberhausen (D)-Holten (Namensersatz Deutschland)|29
8004541|Oberhausen (D)-Ost.S�d (Namensersatz Deutschland)|29
8004542|Oberhausen (D)-Sterkr. (Namensersatz Deutschland)|29
8004545|Oberkirch|29
8004546|Oberkirch-K�hlersiedlung|29
8004549|Oberkochen|29
8004550|Oberlahnstein b.Koblenz (Namensersatz Deutschland)|29
8004552|Lauchringen|29
8004553|Oberlenningen|29
8004554|Oberlindhart|29
8004555|Oberlinxweiler|29
8004557|Obermohr|29
8004558|Obernau|29
8004560|Obernburg-Elsenfeld|29
8004563|Oberndorf(Neckar)|29
8004564|Oberndorf(Wittgenstein)|29
8004566|Oberneufnach Bf|29
8004567|Obernhof(Lahn)|29
8004571|Oberottmarshausen|29
8004577|Oberschefflenz|29
8004580|Oberschlei�heim|29
8004583|Obersinn|29
8004584|Oberstaufen|29
8004585|Oberstdorf|29
8004589|Wildeck-Obersuhl|29
8004592|Obertraubling|29
8004593|Obertshausen(Kr Of)|29
8004594|Obertsrot|29
8004595|Uhldingen-M�hlhofen|29
8004596|Oberursel(Taunus)|29
8004597|Vellmar-Obervellmar|29
8004601|Oberwesel|29
8004603|Oberwinden(Breisgau) (Namensersatz Deutschland)|29
8004604|Oberwinter|29
8004605|Oberzell|29
8004609|Ochenbruck|29
8004610|Westerstede-Ocholt|29
8004613|Ochtrup|29
8004614|Ockenheim|29
8004616|Swisttal-Odendorf|29
8004620|�hringen-Cappel|29
8004623|�hringen Hbf|29
8004624|�hringen West|29
8004626|Oelde|29
8004627|Kloster Oesede|29
8004628|Oesede|29
8004629|Oerlenbach|29
8004630|Oerlinghausen|29
8004632|�lbronn-D�rrn|29
8004633|R�dental|29
8004635|Oestrich-Winkel|29
8004636|�tigheim|29
8004637|�tisheim|29
8004639|Offenburg Kreisschulzentrum|29
8004640|Offenbach-Waldhof|29
8004642|Oeventrop|29
8004643|Offenau|29
8004645|Offenbach(Main)Ost|29
8004647|Offenbach-Bieber|29
8004652|Offensen(Kr North)|29
8004653|Dreieich-Offenthal|29
8004654|Offingen|29
8004658|Oftersheim|29
8004661|Ohlsdorf(Hamburg) (Namensersatz Deutschland)|29
8004662|Ohlstadt|29
8004664|Okarben|29
8004665|Oker|29
8004667|Olching|29
8004668|Oldenb�ttel|29
8004669|Oldenburg(Holst)|29
8004670|Oldenburg-Wechloy|29
8004674|Olpe|29
8004676|Olsberg|29
8004677|Olsbr�cken|29
8004679|Oppenau|29
8004680|Oppenheim|29
8004681|Oppenweiler(W�rtt)|29
8004683|Orschweier|29
8004689|Osnabr�ck Altstadt|29
8004690|Osnabr�ck-Sutthausen|29
8004694|Meerbusch-Osterath|29
8004700|Osterhofen(Nby)|29
8004701|Osterhofen(Oberbay)|29
8004702|Osterholz-Scharmbeck|29
8004703|Osterm�nchen|29
8004704|Osterode am Harz Mitte|29
8004705|Osterode am Harz Leege|29
8004706|Osterspai|29
8004707|Osterstedt|29
8004709|Osterwald|29
8004711|Ostheim v Rh�n|29
8004712|Ostheim(b Butzbach)|29
8004713|Ostheim(Kr Hanau)|29
8004714|Osthofen|29
8004719|Hamburg-Othmarschen|29
8004720|Ottbergen|29
8004722|Ottenau|29
8004723|Ottenhofen(Oberbay)|29
8004724|Ottenhofen-Bergel|29
8004725|Ottensoos|29
8004726|Otterfing|29
8004727|Otterndorf|29
8004728|Ottersberg(Han)|29
8004730|Otting|29
8004731|Otting-Weilheim|29
8004733|Ottobrunn|29
8004735|Otze|29
8004739|Overath|29
8004740|Owen(Teck)|29
8004741|Owschlag|29
8004742|Oy-Mittelberg|29
8004744|Paderborn Kasseler Tor|29
8004745|Paderborn Nord|29
8004746|Paffendorf|29
8004747|Paindorf|29
8004748|Palzem|29
8004749|Pankofen|29
8004750|Pansdorf|29
8004751|Papenburg(Ems)|29
8004753|Pappenheim|29
8004755|Parsberg|29
8004756|Partenstein|29
8004758|Pechbrunn|29
8004759|Pegnitz|29
8004760|Peine|29
8004761|Pei�|29
8004762|Pei�enberg|29
8004763|Pei�enberg Nord|29
8004764|Peiting Nord|29
8004765|Peiting Ost|29
8004767|Penzberg|29
8004770|Perkam|29
8004771|Perl|29
8004774|Petersaurach|29
8004775|Petershausen(Obb)|29
8004777|Petershagen-Lahde|29
8004778|Pf�ffingen|29
8004780|Pfaffenhausen|29
8004781|Pfaffenhofen(Ilm)|29
8004784|Pfalzel|29
8004786|Pfarrkirchen|29
8004788|Pfeddersheim|29
8004796|Pflaumloch|29
8004797|Petersaurach Nord|29
8004799|Br�tzingen Mitte|29
8004801|Pforzheim-Wei�enstein|29
8004803|Pfreimd|29
8004804|Pforzheim Maih�lden|29
8004806|Pfronten-Ried|29
8004807|Pfronten-Steinach|29
8004809|Pfronten-Wei�bach|29
8004813|Philippsburg(Baden)|29
8004814|Philippsheim|29
8004815|Piding|29
8004816|Pfungstadt|29
8004819|Pinneberg|29
8004820|Pinzberg|29
8004822|Pirmasens Hbf|29
8004826|Plaidt|29
8004827|Planegg|29
8004835|Pleinfeld|29
8004838|Plettenberg|29
8004841|Pl�n|29
8004842|Pl�derhausen|29
8004845|Pocking|29
8004847|P�lling(Oberpf) (Namensersatz Deutschland)|29
8004848|P�nitz(Holst)|29
8004849|P�sing|29
8004850|Pogeez|29
8004851|Poggenhagen|29
8004853|Poikam|29
8004854|Poing|29
8004858|Pommelsbrunn|29
8004859|Pommern(Mosel)|29
8004862|Hamburg-Poppenb�ttel|29
8004865|Poppenhausen|29
8004868|Porta Westfalica|29
8004869|Porz(Rhein)|29
8004873|Porz-Wahn|29
8004874|Possenhofen|29
8004875|Postbauer-Heng|29
8004878|Praest|29
8004879|Preetz|29
8004880|Pressath|29
8004881|Pressig-Rothenkirchen|29
8004882|Pretzfeld|29
8004883|Preu�en|29
8004885|Prien a Chiemsee|29
8004888|Prisdorf|29
8004893|Puchheim b.M�nchen (Namensersatz Deutschland)|29
8004898|Pulheim|29
8004899|Pullach|29
8004900|Pulling(b Freising)|29
8004901|Puschendorf|29
8004903|Puttgarden|29
8004905|Quelle-Kupferheide|29
8004907|Quadrath-Ichendorf|29
8004908|Quelle|29
8004909|Quierschied|29
8004910|Quint|29
8004913|Radbruch|29
8004914|Radersdorf|29
8004917|Radldorf(Niederbay)|29
8004919|Rahden(Kr L�bbecke)|29
8004920|D�sseldorf-Hellerhof|29
8004922|Rain b.Donauw�rth (Namensersatz Deutschland)|29
8004923|Raindorf|29
8004924|Raisdorf b.Kiel (Namensersatz Deutschland)|29
8004925|Raisting|29
8004926|Raitersaich|29
8004927|Rammingen(Bay)|29
8004928|Ramerberg|29
8004929|Rammelsbach|29
8004930|Rammingen(W�rtt)|29
8004931|Ramsbach Birkhof|29
8004932|Ramsbach H�fle|29
8004933|Ramsberg|29
8004935|Ramsen|29
8004936|Ramsenthal|29
8004938|Ramstein|29
8004942|Ranstadt|29
8004944|Rastatt Beinle|29
8004945|Rastede|29
8004948|Ratingen Ost|29
8004952|Ratzeburg|29
8004955|Raubling|29
8004960|Raumland-Markhausen|29
8004961|Raum�nzach|29
8004962|Raunheim|29
8004965|Ravensburg|29
8004966|Rebdorf-Hofm�hle|29
8004967|Rech|29
8004968|Rechtenstein|29
8004970|Rechterfeld|29
8004971|Reckendorf|29
8004972|Reckenfeld|29
8004975|Reckweilerhof|29
8004978|Rednitzhembach|29
8004979|Redwitz(Rodach)|29
8004981|Regen|29
8004983|Regensburg-Pr�fening|29
8004987|Regenstauf|29
8004988|Rehau|29
8004993|Rehweiler|29
8004994|Reichelsdorfer Keller|29
8004995|Reichelsheim(Wett)|29
8004997|Reichenau(Baden)|29
8004999|Reichenbach(Fils)|29
8005001|Renningen S�d|29
8005002|Reichenberg(Unterfr)|29
8005003|Wehretal-Reichensachsen|29
8005005|Reichenschwand|29
8005007|Reichersbeuern|29
8005008|Reichertshausen(Ilm)|29
8005010|Reichertshofen(Schwab) Bf|29
8005011|Reicholzheim|29
8005013|Reihen|29
8005014|Reil|29
8005015|Reilsheim|29
8005016|Reinbek|29
8005019|Reinfeld(Holst)|29
8005020|Reinheim(Odenw)|29
8005023|Reinsb�ttel|29
8005026|Reisen(Hess)|29
8005027|Reiskirchen(Kr Gi)|29
8005028|Collenberg|29
8005030|Reken|29
8005031|Essen-Borbeck S�d|29
8005033|Remscheid Hbf|29
8005034|Remscheid-G�ldenwerth|29
8005035|Remscheid-L�ttringhausen|29
8005037|Renchen|29
8005039|Baunatal-Rengershausen|29
8005044|Rentrisch|29
8005045|Rentweinsdorf|29
8005047|Rethen(Leine)|29
8005049|Retzbach-Zellingen|29
8005050|Reuth(b Erbendorf)|29
8005052|Reutlingen West|29
8005053|Reutlingen-Betzingen|29
8005054|Reutlingen-Sondelfingen|29
8005055|Rhade|29
8005057|Rheinbach R�merkanal|29
8005058|Rheinbach|29
8005059|Rheinberg(Rheinl)|29
8005062|Rheinbrohl|29
8005064|Rheinfelden(Baden)|29
8005065|Rheinhausen Ost|29
8005067|Rheinsheim|29
8005068|Rheinweiler|29
8005069|Rheinzabern Bf|29
8005070|Rhens|29
8005071|Rheinzabern Rappengasse|29
8005072|Rheinzabern Alte R�merstra�e|29
8005073|Rheydt-Odenkirchen|29
8005074|Rh�ndorf|29
8005077|Richen(b Eppingen)|29
8005080|Rickling|29
8005083|Ried b.Fulda (Namensersatz Deutschland)|29
8005086|Riederau|29
8005087|Riedlingen|29
8005089|Riedrode|29
8005090|Riegel-Malterdingen|29
8005091|Riehen|29
8005092|Rieneck|29
8005093|Riehen Niederholz|29
8005094|Rieschweiler|29
8005095|Rieseby|29
8005096|Rieste|29
8005097|Rietheim(W�rtt)|29
8005098|Rimbach|29
8005101|Ringsheim|29
8005102|Rinkerode|29
8005103|Rinnthal|29
8005104|Rinteln|29
8005105|Rippberg|29
8005106|Hamburg-Rissen|29
8005107|Ritterhude|29
8005111|Rockenhausen|29
8005112|Bad Rodach|29
8005113|Rodalben|29
8005116|Rodenbach(Dillkr)|29
8005119|Rodenkirchen(Oldb)|29
8005120|Rodheim v d H�he|29
8005121|Roding|29
8005122|R�dental Mitte|29
8005125|Melsungen-R�hrenfurth|29
8005127|R�hrmoos|29
8005131|R�nshausen|29
8005133|R�slau|29
8005134|R�srath|29
8005135|R�t|29
8005136|R�tenbach(Baden)|29
8005137|R�tgesb�ttel|29
8005138|R�thenbach(Allg�u)|29
8005139|R�thenbach(Oberpf)|29
8005140|R�thenbach(Pegnitz)|29
8005141|R�thenbach-Steinberg|29
8005142|R�thenbach-Seespitze|29
8005143|R�srath-St�mpen|29
8005145|Rohrbach(Oberbay)|29
8005146|Rohrbach(Pfalz)|29
8005149|Rohrenfeld|29
8005151|Roigheim|29
8005152|Roisdorf|29
8005153|Rolandseck|29
8005154|Rollhofen|29
8005156|Rodgau-Rollwald|29
8005157|Rommelshausen|29
8005159|Rommerskirchen|29
8005160|Ronnenberg|29
8005161|Ronshausen|29
8005163|Rosbach v d H�he|29
8005164|Rosbach(Sieg)|29
8005166|Rosenau(b Grafenau)|29
8005168|Rosenberg(Baden)|29
8005172|Ro�bach(Pfalz)|29
8005173|Rosenheim Hochschule|29
8005177|Ro�tal|29
8005178|Ro�tal Wegbr�cke|29
8005179|Rot am See|29
8005181|Rot-Malsch|29
8005182|Rotenburg a.d. Fulda|29
8005183|Bad Rotenfels Bf|29
8005184|Rotenhain|29
8005185|Roth|29
8005186|Bad Rotenfels Schloss|29
8005187|Bad Rotenfels Weinbrennerstra�e|29
8005189|Rothenb�rg|29
8005190|Rothenburg ob der Tauber|29
8005191|Hamburg-Rothenburgsort|29
8005194|Rott(Inn)|29
8005195|Rottenacker|29
8005197|Rottenburg(Neckar)|29
8005198|Rottendorf|29
8005199|Rottershausen|29
8005200|Rottweil G�llsdorf|29
8005201|Goldberg(W�rtt)|29
8005202|Rottweil Saline|29
8005205|Rudersdorf(Siegen)|29
8005207|Hamburg R�benkamp|29
8005208|R�ckersbacher Schlucht|29
8005209|R�ckersdorf(Mfr)|29
8005213|R�desheim(Rhein)|29
8005214|R�lzheim Freizeitzentrum|29
8005217|R�lzheim Bf|29
8005218|R�nderoth|29
8005219|R�sselbach|29
8005220|R�sselsheim|29
8005221|R�sselsheim Opelwerk|29
8005222|Ruhpolding|29
8005223|Ruhstorf|29
8005225|Rumeln|29
8005227|Rummenohl|29
8005229|Runkel|29
8005231|Rupprechtstegen|29
8005236|Rutesheim|29
8005238|Saal(Donau)|29
8005241|Saarbr�cken Ost|29
8005243|Saarbr�cken-Burbach|29
8005245|Saarburg(Bz Trier)|29
8005246|Saarh�lzbach|29
8005247|Saarlouis Hbf|29
8005249|Saasen|29
8005250|Sachsen(b Ansbach)|29
8005253|Sachsenheim|29
8005255|Bad S�ckingen|29
8005256|Sagehorn|29
8005257|Annweiler-Sarnstall|29
8005258|Salach|29
8005259|Sallach(Niederbay) (Namensersatz Deutschland)|29
8005260|Salmtal|29
8005261|Bad Soden-Salm�nster|29
8005262|Salzbergen|29
8005264|Einbeck Salzderhelden|29
8005265|Salzgitter-Bad|29
8005269|Salzgitter-Immendorf|29
8005270|Salzgitter-Lebenstedt|29
8005272|Duisburg Entenfang|29
8005274|Salzgitter-Thiede|29
8005275|Salzgitter-Watenstedt|29
8005276|Salzkotten|29
8005279|Sand(Niederbay)|29
8005282|Sande|29
8005283|Sandebeck|29
8005285|Sanderbusch|29
8005287|Sandkrug|29
8005288|Sandwehle|29
8005289|Sanssouci|29
8005291|Sarnau|29
8005292|Sarstedt|29
8005293|Sassenroth|29
8005297|Satteldorf|29
8005298|Satzvey|29
8005299|Sauerlach|29
8005301|Bad Saulgau|29
8005302|Saulgrub|29
8005304|N�rnberg-Glei�hammer|29
8005306|Schafbr�cke|29
8005311|Schaftlach|29
8005312|Schalchen(Alz) (Namensersatz Deutschland)|29
8005316|Schalksm�hle|29
8005317|Schallstadt|29
8005319|Schameder|29
8005320|Schandelah|29
8005321|Scharbeutz|29
8005322|Scharmede|29
8005324|Bad Lauterberg im Harz Barbis|29
8005327|Schechen|29
8005329|Scheppach|29
8005330|Schee�el|29
8005332|Scheidt(Saar)|29
8005333|Schelklingen|29
8005334|Schemmerberg|29
8005335|Schenkenzell|29
8005336|Scherfede|29
8005338|Scheuerfeld(Sieg)|29
8005339|Scheven|29
8005340|Schieder|29
8005342|Usch-Zendscheid|29
8005343|Schierbrok|29
8005345|Schifferstadt S�d|29
8005346|Schiffweiler|29
8005347|Schiltach Mitte|29
8005350|Schiltach|29
8005352|Schirnding|29
8005353|Cheb(Gr)|29
8005355|Schladen(Harz)|29
8005356|Schladern(Sieg)|29
8005362|Schleswig|29
8005364|Schliengen|29
8005365|Schlierbach(Schwalm-Eder-Kr.)|29
8005366|Heidelberg-Schlierbach/Ziegelhausen|29
8005367|Schliersee|29
8005369|Schlo� Holte|29
8005370|Paderborn-Schloss Neuhaus|29
8005371|Schluchsee|29
8005374|Schmalnau|29
8005378|Schmidtheim|29
8005379|Schmiechen|29
8005381|Schmiechen(Schwab)|29
8005382|V�hl-Schmittlotheim|29
8005383|Schnaittach Markt|29
8005386|Schneeberg im Odenwald|29
8005388|Schnelldorf|29
8005389|Landsberg(L)Schule|29
8005390|Schneverdingen|29
8005391|Schney|29
8005392|Schoden-Ockfen|29
8005393|Hesseneck Sch�llenbach|29
8005400|Schonungen|29
8005405|Sch�new�rde|29
8005406|Sch�ngeising|29
8005409|Sch�nm�nzach|29
8005412|Sch�nwald(Oberfr)|29
8005413|Sch�ppenstedt|29
8005415|Sch�tmar|29
8005417|Schondorf(Bay)|29
8005418|Schongau(Oberbay) (Namensersatz Deutschland)|29
8005419|M�nchen Heimeranplatz|29
8005420|Schopfheim|29
8005421|Schopfloch(b Freudenstadt)|29
8005423|Schopp|29
8005424|Schorndorf|29
8005425|Schopfheim West|29
8005431|Schrezheim|29
8005432|Schrobenhausen|29
8005433|Schrozberg|29
8005435|Sch�lldorf|29
8005436|Sch�ttorf|29
8005439|Schwabach|29
8005440|Schwabach-Limbach|29
8005442|Schwabhausen(b Dachau)|29
8005444|Schwabm�nchen|29
8005445|Schwabsberg|29
8005449|Schw�bisch Hall|29
8005451|Schwaig|29
8005453|Schwaigern(W�rtt)|29
8005454|Schwaikheim|29
8005455|Schwalbach(Taunus)Limes|29
8005456|Schwalbach(Taunus)Nord|29
8005457|Schwarmstedt|29
8005465|Schwarzenbach(b Pressath)|29
8005466|Schwarzenbach(Saale)|29
8005468|Schwarzenbek|29
8005469|Schwarzenfeld(Opf)|29
8005476|Schweich(DB)|29
8005479|Schweinfurt Mitte|29
8005481|Schweinfurt Stadt|29
8005485|Schweinsdorf|29
8005488|Schwelm West|29
8005489|Schwenningen(Bay)|29
8005490|Schwenningen(Neckar)|29
8005494|Schwetzingen|29
8005495|Schwindegg|29
8005497|Schw�rstadt|29
8005498|Sechshelden|29
8005499|Sechtem|29
8005502|Seebrugg|29
8005504|Seefeld-Hechendorf|29
8005505|Seeg|29
8005506|Seeleiten-Berggeist|29
8005507|Seelze|29
8005508|Seeshaupt|29
8005510|Sehlem(Kr Wittlich)|29
8005511|Sehnde|29
8005512|Seiboldsdorf|29
8005516|Selb Nord|29
8005517|Selb Stadt|29
8005518|Selb-Pl��berg|29
8005520|Selbitz b.Hof (Namensersatz Deutschland)|29
8005522|Seligenstadt(Hess)|29
8005523|Seligenstadt(b W�rzburg)|29
8005525|Selm|29
8005526|Selm-Beifang|29
8005532|Senden|29
8005534|Sennelager|29
8005535|Sennestadt|29
8005536|Sennfeld|29
8005539|Serrig|29
8005540|Sersheim|29
8005543|Seubersdorf|29
8005544|Seulberg|29
8005545|Seulbitz|29
8005547|Seybothenreuth|29
8005551|Siebeldingen-Birkweiler|29
8005555|Siedlinghausen|29
8005556|Siegburg/Bonn|29
8005557|Siegelsdorf(Bay) (Namensersatz Deutschland)|29
8005559|Siegsdorf|29
8005560|Singen Landesgartenschau|29
8005561|Sierksdorf|29
8005562|Siersburg|29
8005566|Siglingen|29
8005568|Sigmaringendorf|29
8005569|Silbach|29
8005572|Simmelsdorf-H�ttenbach|29
8005573|Simtshausen|29
8005574|Sindelfingen|29
8005575|Sindorf|29
8005576|Singlis|29
8005577|Sinn|29
8005578|Sinsheim(Elsenz) Hbf|29
8005580|Sinzig(Rhein)|29
8005581|Sinzing|29
8005582|Sipplingen|29
8005583|Bad Sobernheim|29
8005585|S�llingen(b Karlsr)|29
8005586|S�rup|29
8005587|Sinzheim|29
8005588|Sinzheim Nord|29
8005590|Solingen-Schaberg|29
8005592|Solms|29
8005593|Solnhofen|29
8005594|Soltau Nord|29
8005597|Solingen Gr�newald|29
8005598|Solingen Mitte|29
8005600|Sondern|29
8005601|Sondernach|29
8005602|Sondernheim|29
8005607|Sontheim(Schwab)|29
8005608|Sontheim-Brenz|29
8005609|Sonthofen|29
8005610|Sontra|29
8005613|Sottrum|29
8005614|Soyen|29
8005616|Spaichingen|29
8005617|Spaichingen Mitte|29
8005622|Spay|29
8005623|Speele|29
8005624|Speicher|29
8005625|Speikern|29
8005626|Speyer Nord-West|29
8005628|Speyer Hbf|29
8005629|Spich|29
8005630|Spiegelau|29
8005635|M�nster-Sprakel|29
8005636|Dreieich-Sprendlingen|29
8005637|Sprendlingen(Rheinhess)|29
8005638|Springe|29
8005639|St Alban|29
8005640|Spr�tze|29
8005644|St Georgen(Schwarzw)|29
8005645|St Goar|29
8005646|St Goarshausen|29
8005648|St Ilgen-Sandhausen|29
8005649|St Ingbert|29
